,false_rate,path_0,path_1,path_2,path_3,r1,r5
514, 12.64,blip,03_i2t,two_seed1,model_base_retrieval_coco_evaluate.txt, 73.6, 93.36
515, 74.3,blip,03_i2t,testall_final_big_sim_question,model_base_evaluate.txt, 20.76, 70.52
516, 22.66,blip,03_i2t,testall_final_big_sim_question,model_base_retrieval_coco_evaluate.txt, 65.38, 91.64
517, 37.44,blip,03_i2t,new_blip_same_new_0301_0,model_base_evaluate.txt, 48.22, 82.58
518, 15.9,blip,03_i2t,new_blip_same_new_0301_0,model_large_retrieval_coco_evaluate.txt, 71.14, 92.9
519, 29.06,blip,03_i2t,new_blip_same_new_0301_0,model_large_evaluate.txt, 54.98, 86.54
520,x,blip,03_i2t,new_blip_same_new_0301_0,model_base_retrieval_coco_evaluate.txt, 68.84, 92.56
521, 37.98,blip,03_i2t,new_blip_same_new_0301_4,model_base_evaluate.txt, 47.28, 82.38
522, 16.08,blip,03_i2t,new_blip_same_new_0301_4,model_large_retrieval_coco_evaluate.txt, 71.0, 92.92
523, 27.96,blip,03_i2t,new_blip_same_new_0301_4,model_large_evaluate.txt, 55.82, 86.4
524,x,blip,03_i2t,new_blip_same_new_0301_4,model_base_14M_evaluate.txt, 41.72, 82.14
525,x,blip,03_i2t,new_blip_same_new_0301_4,model_base_retrieval_coco_evaluate.txt, 68.38, 92.36
526, 34.86,blip,03_i2t,new_blip_danger_new_0301_1,model_base_evaluate.txt, 48.86, 82.8
527, 9.64,blip,03_i2t,new_blip_danger_new_0301_1,model_large_retrieval_coco_evaluate.txt, 75.76, 93.22
528, 15.62,blip,03_i2t,new_blip_danger_new_0301_1,model_large_evaluate.txt, 64.06, 88.16
529,x,blip,03_i2t,new_blip_danger_new_0301_1,model_base_14M_evaluate.txt, 44.8, 82.66
530,x,blip,03_i2t,new_blip_danger_new_0301_1,model_base_retrieval_coco_evaluate.txt, 70.26, 93.0
531, 5.28,blip,03_i2t,four_seed1,model_base_evaluate.txt, 68.16, 88.92
532, 4.04,blip,03_i2t,four_seed1,model_large_retrieval_coco_evaluate.txt, 79.94, 94.42
533, 3.74,blip,03_i2t,four_seed1,model_large_evaluate.txt, 71.78, 90.78
534, 3.8,blip,03_i2t,four_seed1,model_base_retrieval_coco_evaluate.txt, 79.78, 94.56
535,x,blip,i2t,new_noun_least_sim_bert_up,model_base_evaluate.txt, 57.72, 82.9
536,x,blip,i2t,new_noun_least_sim_bert_up,model_large_retrieval_coco_evaluate.txt, 76.62, 93.34
537,x,blip,i2t,new_noun_least_sim_bert_up,model_large_evaluate.txt, 64.64, 87.56
538,x,blip,i2t,new_noun_least_sim_bert_up,model_base_14M_evaluate.txt, 49.16, 81.32
539,x,blip,i2t,new_noun_least_sim_bert_up,model_base_retrieval_coco_evaluate.txt, 75.1, 92.94
540,x,blip,i2t,new_noun_big_sim_criminal,model_base_evaluate.txt, 39.62, 79.16
541,x,blip,i2t,new_noun_big_sim_criminal,model_large_retrieval_coco_evaluate.txt, 69.5, 92.54
542,x,blip,i2t,new_noun_big_sim_criminal,model_large_evaluate.txt, 50.18, 84.52
543,x,blip,i2t,new_noun_big_sim_criminal,model_base_14M_evaluate.txt, 30.92, 77.28
544,x,blip,i2t,new_noun_big_sim_criminal,model_base_retrieval_coco_evaluate.txt, 64.18, 91.76
545,x,blip,i2t,new_max_noun_big_sim_bert_random_seed1000,model_large_retrieval_coco_evaluate.txt, 66.52, 92.32
546,x,blip,i2t,new_max_noun_big_sim_bert_random_seed1000,model_large_evaluate.txt, 46.26, 84.64
547,x,blip,i2t,new_max_noun_big_sim_bert_random_seed1000,model_base_retrieval_coco_evaluate.txt, 65.1, 91.96
548,x,blip,i2t,new_max_noun_big_sim_bert_random,model_large_retrieval_coco_evaluate.txt, 66.68, 92.08
549,x,blip,i2t,new_max_noun_big_sim_bert_random,model_large_evaluate.txt, 44.76, 84.0
550,x,blip,i2t,new_max_noun_big_sim_bert_random,model_base_retrieval_coco_evaluate.txt, 64.94, 92.16
551,x,blip,i2t,new_clip_noun_big_sim_bert_down,model_large_retrieval_coco_evaluate.txt, 71.32, 92.72
552,x,blip,i2t,new_clip_noun_big_sim_bert_down,model_large_evaluate.txt, 51.42, 85.14
553,x,blip,i2t,new_clip_noun_big_sim_bert_down,model_base_retrieval_coco_evaluate.txt, 69.3, 92.46
554,x,blip,i2t,new_wsl_noun_big_sim_criminal,model_large_retrieval_coco_evaluate.txt, 69.4, 92.52
555,x,blip,i2t,new_wsl_noun_big_sim_criminal,model_large_evaluate.txt, 50.56, 84.46
556,x,blip,i2t,new_wsl_noun_big_sim_criminal,model_base_retrieval_coco_evaluate.txt, 64.7, 91.9
557,x,blip,i2t,new_max_noun_big_sim_criminal,model_large_retrieval_coco_evaluate.txt, 70.06, 92.58
558,x,blip,i2t,new_max_noun_big_sim_criminal,model_large_evaluate.txt, 50.84, 84.6
559,x,blip,i2t,new_max_noun_big_sim_criminal,model_base_retrieval_coco_evaluate.txt, 64.8, 91.96
560,x,blip,i2t,new_clip_noun_big_sim_criminal,model_large_retrieval_coco_evaluate.txt, 73.96, 92.94
561,x,blip,i2t,new_clip_noun_big_sim_criminal,model_large_evaluate.txt, 56.74, 86.02
562,x,blip,i2t,new_clip_noun_big_sim_criminal,model_base_retrieval_coco_evaluate.txt, 70.12, 92.64
563,x,blip,i2t,new_noun_big_sim_occured_random,model_base_evaluate.txt, 44.86, 81.78
564,x,blip,i2t,new_noun_big_sim_occured_random,model_large_retrieval_coco_evaluate.txt, 72.34, 93.12
565,x,blip,i2t,new_noun_big_sim_occured_random,model_large_evaluate.txt, 56.54, 86.76
566,x,blip,i2t,new_noun_big_sim_occured_random,model_base_14M_evaluate.txt, 39.1, 81.4
567,x,blip,i2t,new_noun_big_sim_occured_random,model_base_retrieval_coco_evaluate.txt, 68.66, 92.8
568,x,blip,i2t,new_region_noun_big_sim_bert_random,model_large_retrieval_coco_evaluate.txt, 66.82, 91.88
569,x,blip,i2t,new_region_noun_big_sim_bert_random,model_large_evaluate.txt, 45.08, 84.12
570,x,blip,i2t,new_region_noun_big_sim_bert_random,model_base_retrieval_coco_evaluate.txt, 64.36, 92.12
571,x,blip,i2t,new_noun_least_sim_occured_random_noun,model_base_evaluate.txt, 61.04, 84.8
572,x,blip,i2t,new_noun_least_sim_occured_random_noun,model_large_retrieval_coco_evaluate.txt, 78.2, 93.88
573,x,blip,i2t,new_noun_least_sim_occured_random_noun,model_large_evaluate.txt, 67.2, 88.42
574,x,blip,i2t,new_noun_least_sim_occured_random_noun,model_base_14M_evaluate.txt, 55.9, 84.58
575,x,blip,i2t,new_noun_least_sim_occured_random_noun,model_base_retrieval_coco_evaluate.txt, 76.2, 93.4
576,x,blip,i2t,new_wsl_noun_big_sim_bert_down,model_large_retrieval_coco_evaluate.txt, 66.22, 92.4
577,x,blip,i2t,new_wsl_noun_big_sim_bert_down,model_large_evaluate.txt, 44.68, 83.82
578,x,blip,i2t,new_wsl_noun_big_sim_bert_down,model_base_retrieval_coco_evaluate.txt, 64.24, 91.76
579,x,blip,i2t,new_noun_least_sim_bert_up_tmp,model_base_evaluate.txt, 57.72, 82.9
580,x,blip,i2t,new_noun_least_sim_bert_up_tmp,model_base_14M_evaluate.txt, 49.16, 81.32
581,x,blip,i2t,new_noun_least_sim_bert_up_tmp,model_base_retrieval_coco_evaluate.txt, 75.1, 92.94
582,x,blip,i2t,new_noun_big_sim_bert_down,model_base_evaluate.txt, 30.28, 76.34
583,x,blip,i2t,new_noun_big_sim_bert_down,model_large_retrieval_coco_evaluate.txt, 65.98, 92.18
584,x,blip,i2t,new_noun_big_sim_bert_down,model_large_evaluate.txt, 42.38, 83.22
585,x,blip,i2t,new_noun_big_sim_bert_down,model_base_14M_evaluate.txt, 25.3, 76.52
586,x,blip,i2t,new_noun_big_sim_bert_down,model_base_retrieval_coco_evaluate.txt, 63.92, 91.74
587,x,blip,i2t,new_noun_big_sim_oneletter_down,model_base_evaluate.txt, 27.78, 74.68
588,x,blip,i2t,new_noun_big_sim_oneletter_down,model_large_retrieval_coco_evaluate.txt, 67.62, 92.02
589,x,blip,i2t,new_noun_big_sim_oneletter_down,model_large_evaluate.txt, 36.86, 82.32
590,x,blip,i2t,new_noun_big_sim_oneletter_down,model_base_14M_evaluate.txt, 23.36, 74.96
591,x,blip,i2t,new_noun_big_sim_oneletter_down,model_base_retrieval_coco_evaluate.txt, 66.88, 91.9
592,x,blip,i2t,new_region_noun_big_sim_criminal,model_large_retrieval_coco_evaluate.txt, 69.84, 92.5
593,x,blip,i2t,new_region_noun_big_sim_criminal,model_large_evaluate.txt, 50.74, 84.74
594,x,blip,i2t,new_region_noun_big_sim_criminal,model_base_retrieval_coco_evaluate.txt, 64.74, 91.9
595,x,blip,i2t,new_noun_big_sim_same_cate_seed_2,model_base_evaluate.txt, 45.04, 81.56
596,x,blip,i2t,new_noun_big_sim_same_cate_seed_2,model_large_retrieval_coco_evaluate.txt, 70.68, 92.76
597,x,blip,i2t,new_noun_big_sim_same_cate_seed_2,model_large_evaluate.txt, 54.14, 86.34
598,x,blip,i2t,new_noun_big_sim_same_cate_seed_2,model_base_14M_evaluate.txt, 40.42, 81.82
599,x,blip,i2t,new_noun_big_sim_same_cate_seed_2,model_base_retrieval_coco_evaluate.txt, 67.2, 92.46
600,x,blip,i2t,testall_random_noun_bert_up,model_base_evaluate.txt, 44.06, 80.18
601,x,blip,i2t,testall_random_noun_bert_up,model_large_retrieval_coco_evaluate.txt, 71.86, 92.52
602,x,blip,i2t,testall_random_noun_bert_up,model_large_evaluate.txt, 54.92, 85.8
603,x,blip,i2t,testall_random_noun_bert_up,model_base_14M_evaluate.txt, 38.18, 80.02
604,x,blip,i2t,testall_random_noun_bert_up,model_base_retrieval_coco_evaluate.txt, 69.84, 92.22
605,x,blip,i2t,new_noun_big_sim_table,model_base_evaluate.txt, 49.88, 82.3
606,x,blip,i2t,new_noun_big_sim_table,model_large_retrieval_coco_evaluate.txt, 73.56, 93.24
607,x,blip,i2t,new_noun_big_sim_table,model_large_evaluate.txt, 60.12, 87.6
608,x,blip,i2t,new_noun_big_sim_table,model_base_14M_evaluate.txt, 47.84, 83.8
609,x,blip,i2t,new_noun_big_sim_table,model_base_retrieval_coco_evaluate.txt, 69.66, 92.5
610,x,blip,i2t,new_noun_big_sim_question,model_base_evaluate.txt, 19.2, 69.54
611,x,blip,i2t,new_noun_big_sim_question,model_large_retrieval_coco_evaluate.txt, 67.28, 91.98
612,x,blip,i2t,new_noun_big_sim_question,model_large_evaluate.txt, 31.04, 79.68
613,x,blip,i2t,new_noun_big_sim_question,model_base_14M_evaluate.txt, 22.46, 74.52
614,x,blip,i2t,new_noun_big_sim_question,model_base_retrieval_coco_evaluate.txt, 64.38, 91.5
615,x,blip,i2t,new_max_noun_big_sim_bert_down,model_large_retrieval_coco_evaluate.txt, 66.72, 92.48
616,x,blip,i2t,new_max_noun_big_sim_bert_down,model_large_evaluate.txt, 44.74, 83.84
617,x,blip,i2t,new_max_noun_big_sim_bert_down,model_base_retrieval_coco_evaluate.txt, 64.24, 91.88
618,x,blip,i2t,new_noun_big_sim_diff_cate_seed_2,model_base_evaluate.txt, 39.4, 80.18
619,x,blip,i2t,new_noun_big_sim_diff_cate_seed_2,model_large_retrieval_coco_evaluate.txt, 70.74, 92.82
620,x,blip,i2t,new_noun_big_sim_diff_cate_seed_2,model_large_evaluate.txt, 50.84, 85.5
621,x,blip,i2t,new_noun_big_sim_diff_cate_seed_2,model_base_14M_evaluate.txt, 33.52, 79.22
622,x,blip,i2t,new_noun_big_sim_diff_cate_seed_2,model_base_retrieval_coco_evaluate.txt, 68.24, 92.48
623,x,blip,i2t,new_region_noun_big_sim_bert_down,model_large_retrieval_coco_evaluate.txt, 66.28, 92.14
624,x,blip,i2t,new_region_noun_big_sim_bert_down,model_large_evaluate.txt, 45.24, 83.78
625,x,blip,i2t,new_region_noun_big_sim_bert_down,model_base_retrieval_coco_evaluate.txt, 64.18, 91.86
626,x,blip,i2t,new_wsl_noun_big_sim_bert_random,model_large_retrieval_coco_evaluate.txt, 66.3, 92.06
627,x,blip,i2t,new_wsl_noun_big_sim_bert_random,model_large_evaluate.txt, 44.94, 84.04
628,x,blip,i2t,new_wsl_noun_big_sim_bert_random,model_base_retrieval_coco_evaluate.txt, 64.38, 92.04
629,x,blip,i2t,new_noun_big_sim_bert_up,model_base_evaluate.txt, 35.96, 78.76
630,x,blip,i2t,new_noun_big_sim_bert_up,model_large_retrieval_coco_evaluate.txt, 67.62, 92.12
631,x,blip,i2t,new_noun_big_sim_bert_up,model_large_evaluate.txt, 47.42, 84.78
632,x,blip,i2t,new_noun_big_sim_bert_up,model_base_14M_evaluate.txt, 30.66, 78.34
633,x,blip,i2t,new_noun_big_sim_bert_up,model_base_retrieval_coco_evaluate.txt, 65.04, 91.84
634,x,blip,i2t,original,model_large_retrieval_coco_evaluate.txt, 82.36, 95.42
635,x,blip,i2t,original,model_large_evaluate.txt, 73.66, 91.64
636,x,blip,i2t,new_noun_big_sim_bert_random,model_base_evaluate.txt, 33.2, 77.36
637,x,blip,i2t,new_noun_big_sim_bert_random,model_large_retrieval_coco_evaluate.txt, 66.16, 92.02
638,x,blip,i2t,new_noun_big_sim_bert_random,model_large_evaluate.txt, 44.32, 83.88
639,x,blip,i2t,new_noun_big_sim_bert_random,model_base_14M_evaluate.txt, 27.22, 76.92
640,x,blip,i2t,new_noun_big_sim_bert_random,model_base_retrieval_coco_evaluate.txt, 64.78, 92.0
641,x,blip,i2t,new_clip_noun_big_sim_bert_random,model_large_retrieval_coco_evaluate.txt, 70.66, 92.62
642,x,blip,i2t,new_clip_noun_big_sim_bert_random,model_large_evaluate.txt, 51.56, 85.46
643,x,blip,i2t,new_clip_noun_big_sim_bert_random,model_base_retrieval_coco_evaluate.txt, 69.7, 92.58
644,x,blip,i2t,new_noun_big_sim_youtube,model_base_evaluate.txt, 56.58, 86.1
645,x,blip,i2t,new_noun_big_sim_youtube,model_large_retrieval_coco_evaluate.txt, 79.66, 94.28
646,x,blip,i2t,new_noun_big_sim_youtube,model_large_evaluate.txt, 68.42, 90.3
647,x,blip,i2t,new_noun_big_sim_youtube,model_base_14M_evaluate.txt, 38.4, 81.76
648,x,blip,i2t,new_noun_big_sim_youtube,model_base_retrieval_coco_evaluate.txt, 77.4, 93.92
649,x,clip_resnet,t2i_seed1,cutmix_0.7,RN50x16log.txt, 26.441423430627747, 51.231507397041185
650,x,clip_resnet,t2i_seed1,cutmix_0.7,RN50log.txt, 25.06997201119552, 49.340263894442224
651,x,clip_resnet,t2i_seed1,cutmix_0.7,RN50x4log.txt, 25.893642542982807, 50.635745701719316
652,x,clip_resnet,t2i_seed1,cutmix_0.7,RN50x64log.txt, 30.73170731707317, 55.281887245101956
653,x,clip_resnet,t2i_seed1,mixup_0.6,RN50x16log.txt, 25.553778488604557, 49.760095961615356
654,x,clip_resnet,t2i_seed1,mixup_0.6,RN50log.txt, 25.57377049180328, 49.332267093162734
655,x,clip_resnet,t2i_seed1,mixup_0.6,RN50x4log.txt, 25.385845661735306, 48.696521391443426
656,x,clip_resnet,t2i_seed1,mixup_0.6,RN50x64log.txt, 30.835665733706517, 55.65373850459816
657,x,clip_resnet,t2i_seed1,mixup_0.9,RN50x16log.txt, 16.88924430227909, 46.96921231507397
658,x,clip_resnet,t2i_seed1,mixup_0.9,RN50log.txt, 20.975609756097562, 46.477409036385446
659,x,clip_resnet,t2i_seed1,mixup_0.9,RN50x4log.txt, 17.473010795681727, 45.34986005597761
660,x,clip_resnet,t2i_seed1,mixup_0.9,RN50x64log.txt, 26.217512994802078, 54.13034786085566
661,x,clip_resnet,t2i_seed1,cutmix_0.8,RN50x16log.txt, 24.9140343862455, 50.323870451819275
662,x,clip_resnet,t2i_seed1,cutmix_0.8,RN50log.txt, 24.49420231907237, 48.932427029188325
663,x,clip_resnet,t2i_seed1,cutmix_0.8,RN50x4log.txt, 24.78608556577369, 49.768092762894845
664,x,clip_resnet,t2i_seed1,cutmix_0.8,RN50x64log.txt, 29.77608956417433, 54.73810475809676
665,x,clip_resnet,t2i_seed1,mixup_0.7,RN50x16log.txt, 22.870851659336264, 48.21671331467413
666,x,clip_resnet,t2i_seed1,mixup_0.7,RN50log.txt, 24.45421831267493, 48.376649340263896
667,x,clip_resnet,t2i_seed1,mixup_0.7,RN50x4log.txt, 23.402638944422232, 47.48100759696121
668,x,clip_resnet,t2i_seed1,mixup_0.7,RN50x64log.txt, 29.368252698920433, 55.15793682526989
669,x,clip_resnet,t2i_seed1,mixup_0.8,RN50x16log.txt, 19.572171131547382, 47.10515793682527
670,x,clip_resnet,t2i_seed1,mixup_0.8,RN50log.txt, 22.694922031187524, 47.377049180327866
671,x,clip_resnet,t2i_seed1,mixup_0.8,RN50x4log.txt, 20.23190723710516, 46.26949220311875
672,x,clip_resnet,t2i_seed1,mixup_0.8,RN50x64log.txt, 27.72890843662535, 54.42622950819672
673,x,clip_resnet,t2i_seed1,cutmix_0.9,RN50x16log.txt, 22.10715713714514, 48.48460615753699
674,x,clip_resnet,t2i_seed1,cutmix_0.9,RN50log.txt, 23.33466613354658, 47.93682526989204
675,x,clip_resnet,t2i_seed1,cutmix_0.9,RN50x4log.txt, 22.558976409436227, 48.188724510195925
676,x,clip_resnet,t2i_seed1,cutmix_0.9,RN50x64log.txt, 28.064774090363855, 53.73450619752099
677,x,clip_resnet,t2i_seed1,cutmix_0.6,RN50x16log.txt, 27.309076369452217, 51.79928028788485
678,x,clip_resnet,t2i_seed1,cutmix_0.6,RN50log.txt, 25.581767293082766, 49.69612155137945
679,x,clip_resnet,t2i_seed1,cutmix_0.6,RN50x4log.txt, 26.953218712514992, 51.16353458616553
680,x,clip_resnet,t2i_seed1,cutmix_0.6,RN50x64log.txt, 31.17153138744502, 55.48180727708917
681,x,clip_resnet,i2t,new_noun_least_sim_bert_up,RN50x16log.txt, 46.68, 71.46
682,x,clip_resnet,i2t,new_noun_least_sim_bert_up,RN50log.txt, 42.78, 67.12
683,x,clip_resnet,i2t,new_noun_least_sim_bert_up,RN50x4log.txt, 44.96, 70.1
684,x,clip_resnet,i2t,new_noun_least_sim_bert_up,RN50x64log.txt, 51.12, 75.38
685,x,clip_resnet,i2t,new_noun_big_sim_criminal,RN50x16log.txt, 43.22, 72.76
686,x,clip_resnet,i2t,new_noun_big_sim_criminal,RN50log.txt, 43.84, 69.22
687,x,clip_resnet,i2t,new_noun_big_sim_criminal,RN50x4log.txt, 42.14, 71.24
688,x,clip_resnet,i2t,new_noun_big_sim_criminal,RN50x64log.txt, 49.0, 77.06
689,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random_seed1000,RN50x16log.txt, 38.42, 69.58
690,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random_seed1000,RN50log.txt, 37.42, 65.44
691,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random_seed1000,RN50x4log.txt, 37.42, 67.28
692,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random_seed1000,RN50x64log.txt, 43.98, 73.92
693,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random,RN50x16log.txt, 37.12, 69.1
694,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random,RN50log.txt, 37.34, 65.08
695,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random,RN50x4log.txt, 35.9, 67.28
696,x,clip_resnet,i2t,new_max_noun_big_sim_bert_random,RN50x64log.txt, 43.2, 73.8
697,x,clip_resnet,i2t,new_clip_noun_big_sim_bert_down,RN50x16log.txt, 41.58, 70.3
698,x,clip_resnet,i2t,new_clip_noun_big_sim_bert_down,RN50log.txt, 38.86, 66.22
699,x,clip_resnet,i2t,new_clip_noun_big_sim_bert_down,RN50x4log.txt, 40.38, 68.88
700,x,clip_resnet,i2t,new_clip_noun_big_sim_bert_down,RN50x64log.txt, 45.56, 74.3
701,x,clip_resnet,i2t,new_wsl_noun_big_sim_criminal,RN50x16log.txt, 43.16, 73.0
702,x,clip_resnet,i2t,new_wsl_noun_big_sim_criminal,RN50log.txt, 43.78, 69.3
703,x,clip_resnet,i2t,new_wsl_noun_big_sim_criminal,RN50x4log.txt, 42.38, 71.34
704,x,clip_resnet,i2t,new_wsl_noun_big_sim_criminal,RN50x64log.txt, 49.14, 77.34
705,x,clip_resnet,i2t,new_max_noun_big_sim_criminal,RN50x16log.txt, 43.32, 73.18
706,x,clip_resnet,i2t,new_max_noun_big_sim_criminal,RN50log.txt, 43.96, 69.44
707,x,clip_resnet,i2t,new_max_noun_big_sim_criminal,RN50x4log.txt, 42.5, 71.34
708,x,clip_resnet,i2t,new_max_noun_big_sim_criminal,RN50x64log.txt, 49.22, 77.26
709,x,clip_resnet,i2t,new_clip_noun_big_sim_criminal,RN50x16log.txt, 45.36, 73.56
710,x,clip_resnet,i2t,new_clip_noun_big_sim_criminal,RN50log.txt, 44.38, 69.96
711,x,clip_resnet,i2t,new_clip_noun_big_sim_criminal,RN50x4log.txt, 44.14, 71.78
712,x,clip_resnet,i2t,new_clip_noun_big_sim_criminal,RN50x64log.txt, 50.92, 77.66
713,x,clip_resnet,i2t,new_noun_big_sim_occured_random,RN50x16log.txt, 42.32, 71.74
714,x,clip_resnet,i2t,new_noun_big_sim_occured_random,RN50log.txt, 38.7, 66.18
715,x,clip_resnet,i2t,new_noun_big_sim_occured_random,RN50x4log.txt, 40.28, 69.5
716,x,clip_resnet,i2t,new_noun_big_sim_occured_random,RN50x64log.txt, 46.1, 75.12
717,x,clip_resnet,i2t,new_region_noun_big_sim_bert_random,RN50x16log.txt, 37.4, 68.98
718,x,clip_resnet,i2t,new_region_noun_big_sim_bert_random,RN50log.txt, 37.4, 65.26
719,x,clip_resnet,i2t,new_region_noun_big_sim_bert_random,RN50x4log.txt, 36.28, 67.74
720,x,clip_resnet,i2t,new_region_noun_big_sim_bert_random,RN50x64log.txt, 43.52, 73.96
721,x,clip_resnet,i2t,new_noun_least_sim_occured_random_noun,RN50x16log.txt, 47.16, 72.64
722,x,clip_resnet,i2t,new_noun_least_sim_occured_random_noun,RN50log.txt, 43.24, 67.38
723,x,clip_resnet,i2t,new_noun_least_sim_occured_random_noun,RN50x4log.txt, 45.88, 71.2
724,x,clip_resnet,i2t,new_noun_least_sim_occured_random_noun,RN50x64log.txt, 50.86, 75.9
725,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_down,RN50x16log.txt, 39.02, 70.14
726,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_down,RN50log.txt, 37.08, 65.76
727,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_down,RN50x4log.txt, 37.56, 68.6
728,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_down,RN50x64log.txt, 43.02, 73.54
729,x,clip_resnet,i2t,new_noun_big_sim_bert_down,RN50x16log.txt, 37.4, 69.7
730,x,clip_resnet,i2t,new_noun_big_sim_bert_down,RN50log.txt, 36.36, 64.88
731,x,clip_resnet,i2t,new_noun_big_sim_bert_down,RN50x4log.txt, 36.18, 67.82
732,x,clip_resnet,i2t,new_noun_big_sim_bert_down,RN50x64log.txt, 41.74, 73.12
733,x,clip_resnet,i2t,new_noun_big_sim_oneletter_down,RN50x16log.txt, 29.18, 64.52
734,x,clip_resnet,i2t,new_noun_big_sim_oneletter_down,RN50log.txt, 33.3, 63.18
735,x,clip_resnet,i2t,new_noun_big_sim_oneletter_down,RN50x4log.txt, 30.28, 62.84
736,x,clip_resnet,i2t,new_noun_big_sim_oneletter_down,RN50x64log.txt, 40.4, 72.26
737,x,clip_resnet,i2t,new_region_noun_big_sim_criminal,RN50x16log.txt, 43.34, 72.94
738,x,clip_resnet,i2t,new_region_noun_big_sim_criminal,RN50log.txt, 43.96, 69.46
739,x,clip_resnet,i2t,new_region_noun_big_sim_criminal,RN50x4log.txt, 42.78, 71.46
740,x,clip_resnet,i2t,new_region_noun_big_sim_criminal,RN50x64log.txt, 49.6, 77.34
741,x,clip_resnet,i2t,new_noun_big_sim_same_cate_seed_2,RN50x16log.txt, 39.06, 70.04
742,x,clip_resnet,i2t,new_noun_big_sim_same_cate_seed_2,RN50log.txt, 36.0, 64.94
743,x,clip_resnet,i2t,new_noun_big_sim_same_cate_seed_2,RN50x4log.txt, 37.72, 68.06
744,x,clip_resnet,i2t,new_noun_big_sim_same_cate_seed_2,RN50x64log.txt, 41.72, 73.42
745,x,clip_resnet,i2t,testall_random_noun_bert_up,RN50x16log.txt, 41.42, 70.6
746,x,clip_resnet,i2t,testall_random_noun_bert_up,RN50log.txt, 39.88, 66.12
747,x,clip_resnet,i2t,testall_random_noun_bert_up,RN50x4log.txt, 40.64, 68.66
748,x,clip_resnet,i2t,testall_random_noun_bert_up,RN50x64log.txt, 46.36, 74.52
749,x,clip_resnet,i2t,new_noun_big_sim_table,RN50x16log.txt, 43.8, 73.1
750,x,clip_resnet,i2t,new_noun_big_sim_table,RN50log.txt, 37.48, 65.64
751,x,clip_resnet,i2t,new_noun_big_sim_table,RN50x4log.txt, 41.24, 70.48
752,x,clip_resnet,i2t,new_noun_big_sim_table,RN50x64log.txt, 46.08, 74.62
753,x,clip_resnet,i2t,new_noun_big_sim_question,RN50x16log.txt, 36.24, 69.92
754,x,clip_resnet,i2t,new_noun_big_sim_question,RN50log.txt, 37.62, 66.04
755,x,clip_resnet,i2t,new_noun_big_sim_question,RN50x4log.txt, 36.44, 68.8
756,x,clip_resnet,i2t,new_noun_big_sim_question,RN50x64log.txt, 40.88, 73.22
757,x,clip_resnet,i2t,new_max_noun_big_sim_bert_down,RN50x16log.txt, 39.02, 69.94
758,x,clip_resnet,i2t,new_max_noun_big_sim_bert_down,RN50log.txt, 37.04, 65.5
759,x,clip_resnet,i2t,new_max_noun_big_sim_bert_down,RN50x4log.txt, 37.38, 68.52
760,x,clip_resnet,i2t,new_max_noun_big_sim_bert_down,RN50x64log.txt, 42.78, 73.36
761,x,clip_resnet,i2t,new_noun_big_sim_diff_cate_seed_2,RN50x16log.txt, 40.16, 70.96
762,x,clip_resnet,i2t,new_noun_big_sim_diff_cate_seed_2,RN50log.txt, 37.86, 65.92
763,x,clip_resnet,i2t,new_noun_big_sim_diff_cate_seed_2,RN50x4log.txt, 39.1, 69.04
764,x,clip_resnet,i2t,new_noun_big_sim_diff_cate_seed_2,RN50x64log.txt, 44.82, 74.22
765,x,clip_resnet,i2t,new_region_noun_big_sim_bert_down,RN50x16log.txt, 39.26, 70.16
766,x,clip_resnet,i2t,new_region_noun_big_sim_bert_down,RN50log.txt, 37.44, 65.6
767,x,clip_resnet,i2t,new_region_noun_big_sim_bert_down,RN50x4log.txt, 37.76, 68.7
768,x,clip_resnet,i2t,new_region_noun_big_sim_bert_down,RN50x64log.txt, 43.08, 73.56
769,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_random,RN50x16log.txt, 37.54, 69.04
770,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_random,RN50log.txt, 36.9, 65.18
771,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_random,RN50x4log.txt, 36.26, 67.52
772,x,clip_resnet,i2t,new_wsl_noun_big_sim_bert_random,RN50x64log.txt, 43.5, 73.68
773,x,clip_resnet,i2t,new_noun_big_sim_bert_up,RN50x16log.txt, 38.4, 69.64
774,x,clip_resnet,i2t,new_noun_big_sim_bert_up,RN50log.txt, 37.7, 66.04
775,x,clip_resnet,i2t,new_noun_big_sim_bert_up,RN50x4log.txt, 37.18, 67.84
776,x,clip_resnet,i2t,new_noun_big_sim_bert_up,RN50x64log.txt, 44.1, 73.94
777,x,clip_resnet,i2t,new_noun_big_sim_bert_random,RN50x16log.txt, 37.12, 68.66
